SID,name,lat,long,maxwind,min_cp,rad_maxwind,eye_diam,pressure_isobar,rad_isobar,stormtype,dtl,date_time,distance,cum_distance
0,CP011950,HIKI,14.5,144.5,25,,,,,,Sys,1232,1950-08-12 00:00:00,0,0
1,CP011950,HIKI,14.9,144.8,25,,,,,,Sys,1183,1950-08-12 06:00:00,54.949296154799676,54.949296154799676
2,CP011950,HIKI,15.2,145.2,25,,,,,,Sys,1129,1950-08-12 12:00:00,54.38470074000873,109.33399689480841
3,CP011950,HIKI,15.5,145.6,25,,,,,,Sys,1076,1950-08-12 18:00:00,54.33648858190376,163.67048547671217
4,CP011950,HIKI,15.7,145.8,25,,,,,,Sys,1048,1950-08-13 00:00:00,30.876860829671415,194.5473463063836
5,CP011950,HIKI,15.9,146.3,45,,,,,,Sys,990,1950-08-13 06:00:00,57.935247626661,252.4825939330446
6,CP011950,HIKI,16.3,146.9,45,,,,,,Sys,913,1950-08-13 12:00:00,78.02003809283603,330.50263202588064
7,CP011950,HIKI,16.6,147.6,45,,,,,,Sys,831,1950-08-13 18:00:00,81.76469344719835,412.267325473079
8,CP011950,HIKI,16.8,148.1,45,,,,,,Sys,774,1950-08-14 00:00:00,57.70966462549359,469.97699009857257
9,CP011950,HIKI,17.5,149.1,45,,,,,,Sys,646,1950-08-14 06:00:00,131.71021018248854,601.6872002810611
10,CP011950,HIKI,18.3,150.1,45,,,,,,Sys,519,1950-08-14 12:00:00,138.23612190470945,739.9233221857705
11,CP011950,HIKI,19.3,151.3,45,,,,,,Sys,376,1950-08-14 18:00:00,168.28336682539594,908.2066890111664
12,CP011950,HIKI,20.1,152.4,45,,,,,,Sys,270,1950-08-15 00:00:00,145.51166566453193,1053.7183546756983
13,CP011950,HIKI,20.7,153.4,45,,,,,,Sys,209,1950-08-15 06:00:00,123.74585987877428,1177.4642145544726
14,CP011950,HIKI,21.4,154.4,45,,,,,,Sys,192,1950-08-15 12:00:00,129.72084112573407,1307.1850556802067
15,CP011950,HIKI,22.3,155.6,45,,,,,,Sys,181,1950-08-15 18:00:00,159.22623966108281,1466.4112953412896
16,CP011950,HIKI,23.0,156.6,75,,,,,,Sys,217,1950-08-16 00:00:00,128.79817950909376,1595.2094748503832
17,CP011950,HIKI,23.7,157.5,75,,,,,,Sys,241,1950-08-16 06:00:00,120.4166731550727,1715.626148005456
18,CP011950,HIKI,24.3,158.4,75,,,,,,Sys,266,1950-08-16 12:00:00,113.1781165266437,1828.8042645320995
19,CP011950,HIKI,24.7,159.6,75,,,,,,Sys,286,1950-08-16 18:00:00,129.3092720281094,1958.113536560209
20,CP011950,HIKI,24.7,160.8,75,,,,,,Sys,308,1950-08-17 00:00:00,121.22558073636372,2079.3391172965726
21,CP011950,HIKI,24.5,161.6,75,,,,,,Sys,322,1950-08-17 06:00:00,83.88356898347409,2163.2226862800467
22,CP011950,HIKI,24.0,162.4,75,,,,,,Sys,324,1950-08-17 12:00:00,98.33264086782738,2261.555327147874
23,CP011950,HIKI,23.6,163.1,75,,,,,,Sys,348,1950-08-17 18:00:00,83.96521676447459,2345.5205439123483
24,CP011950,HIKI,23.3,163.8,75,,,,,,Sys,394,1950-08-18 00:00:00,78.81525705572658,2424.335800968075
25,CP011950,HIKI,22.8,164.7,75,,,,,,Sys,463,1950-08-18 06:00:00,107.56759772802356,2531.9033986960985
26,CP011950,HIKI,22.6,165.6,75,,,,,,Sys,550,1950-08-18 12:00:00,94.96403639306081,2626.8674350891592
27,CP011950,HIKI,22.5,166.5,75,,,,,,Sys,639,1950-08-18 18:00:00,93.0906478137871,2719.9580829029464
28,CP011950,HIKI,22.5,167.4,75,,,,,,Sys,731,1950-08-19 00:00:00,92.45763366261878,2812.415716565565
29,CP011950,HIKI,22.6,168.7,75,,,,,,Sys,865,1950-08-19 06:00:00,133.96362343609061,2946.3793400016557
30,CP011950,HIKI,22.7,169.7,75,,,,,,Sys,968,1950-08-19 12:00:00,103.21957358809952,3049.5989135897553
31,CP011950,HIKI,23.2,170.4,45,,,,,,Sys,1045,1950-08-19 18:00:00,90.71050348985814,3140.3094170796135
32,CP011950,HIKI,23.6,171.5,45,,,,,,Sys,1162,1950-08-20 00:00:00,120.74472990504374,3261.054146984657
33,CP011950,HIKI,24.1,172.4,45,,,,,,Sys,1261,1950-08-20 06:00:00,107.09194475839203,3368.146091743049
34,CP011950,HIKI,24.7,173.7,45,,,,,,Sys,1402,1950-08-20 12:00:00,147.58237392682165,3515.7284656698707
35,CP011950,HIKI,25.3,174.3,45,,,,,,Sys,1475,1950-08-20 18:00:00,90.04033702756935,3605.76880269744
36,CP011950,HIKI,26.0,175.7,45,,,,,,Sys,1630,1950-08-21 00:00:00,160.4714695385331,3766.2402722359734
37,CP011950,HIKI,26.7,176.9,45,,,,,,Sys,1765,1950-08-21 06:00:00,142.67149307156615,3908.9117653075396
38,CP011950,HIKI,27.4,178.0,25,,,,,,Sys,1890,1950-08-21 12:00:00,133.88404386839417,4042.7958091759338
0,CP011957,DELLA,15.0,149.6,25,,,,,,Sys,744,1957-09-01 00:00:00,0,0
1,CP011957,DELLA,15.0,150.5,45,,,,,,Sys,674,1957-09-01 06:00:00,96.66551320476127,96.66551320476127
2,CP011957,DELLA,15.1,151.6,45,,,,,,Sys,590,1957-09-01 12:00:00,118.64123859668642,215.3067518014477
3,CP011957,DELLA,15.2,152.6,45,,,,,,Sys,521,1957-09-01 18:00:00,107.90483518174733,323.21158698319505
4,CP011957,DELLA,15.3,153.5,45,,,,,,Sys,459,1957-09-02 00:00:00,97.18974824554839,420.40133522874345
5,CP011957,DELLA,15.7,154.7,45,,,,,,Sys,365,1957-09-02 06:00:00,136.056179195794,556.4575144245374
6,CP011957,DELLA,16.2,155.8,45,,,,,,Sys,291,1957-09-02 12:00:00,130.08476849838132,686.5422829229187
7,CP011957,DELLA,17.0,157.0,45,,,,,,Sys,239,1957-09-02 18:00:00,155.76994686969923,842.3122297926179
8,CP011957,DELLA,17.7,157.8,45,,,,,,Sys,236,1957-09-03 00:00:00,115.18628933216564,957.4985191247836
9,CP011957,DELLA,18.7,159.1,45,,,,,,Sys,292,1957-09-03 06:00:00,176.694461832998,1134.1929809577816
10,CP011957,DELLA,19.7,160.3,45,,,,,,Sys,221,1957-09-03 12:00:00,168.05582222574932,1302.248803183531
11,CP011957,DELLA,20.7,161.7,45,,,,,,Sys,180,1957-09-03 18:00:00,183.59771475786474,1485.8465179413956
12,CP011957,DELLA,21.7,162.9,75,,,,,,Sys,264,1957-09-04 00:00:00,166.8532383063343,1652.69975624773
13,CP011957,DELLA,22.0,164.4,75,,,,,,Sys,419,1957-09-04 06:00:00,158.36288159649385,1811.062637844224
14,CP011957,DELLA,23.0,165.4,75,,,,,,Sys,538,1957-09-04 12:00:00,151.38536973253534,1962.4480075767592
15,CP011957,DELLA,23.8,166.5,75,,,,,,Sys,670,1957-09-04 18:00:00,143.22686903568749,2105.6748766124465
16,CP011957,DELLA,24.4,167.8,75,,,,,,Sys,817,1957-09-05 00:00:00,147.8597433005937,2253.5346199130404
17,CP011957,DELLA,24.6,168.5,75,,,,,,Sys,891,1957-09-05 06:00:00,74.23743029023359,2327.772050203274
18,CP011957,DELLA,25.0,169.6,75,,,,,,Sys,1010,1957-09-05 12:00:00,119.61099815835138,2447.3830483616252
19,CP011957,DELLA,25.0,170.5,75,,,,,,Sys,1097,1957-09-05 18:00:00,90.69910383901403,2538.0821522006395
20,CP011957,DELLA,25.0,171.5,75,,,,,,Sys,1193,1957-09-06 00:00:00,100.77673863492306,2638.8588908355628
21,CP011957,DELLA,25.1,172.2,75,,,,,,Sys,1264,1957-09-06 06:00:00,71.38638363689832,2710.245274472461
22,CP011957,DELLA,25.3,172.7,75,,,,,,Sys,1319,1957-09-06 12:00:00,55.00251098118217,2765.2477854536432
23,CP011957,DELLA,25.4,173.3,75,,,,,,Sys,1380,1957-09-06 18:00:00,61.30953688174474,2826.557322335388
24,CP011957,DELLA,25.3,173.9,75,,,,,,Sys,1436,1957-09-07 00:00:00,61.30953688174223,2887.8668592171302
25,CP011957,DELLA,25.0,174.5,75,,,,,,Sys,1488,1957-09-07 06:00:00,68.99263614433987,2956.85949536147
26,CP011957,DELLA,24.7,174.9,75,,,,,,Sys,1522,1957-09-07 12:00:00,52.36126541741392,3009.220760778884
27,CP011957,DELLA,24.3,175.4,75,,,,,,Sys,1565,1957-09-07 18:00:00,67.36309449048673,3076.583855269371
28,CP011957,DELLA,23.7,175.8,75,,,,,,Sys,1599,1957-09-08 00:00:00,78.116297863769,3154.70015313314
29,CP011957,DELLA,23.0,176.2,75,,,,,,Sys,1635,1957-09-08 06:00:00,87.89777794640761,3242.5979310795474
30,CP011957,DELLA,22.3,176.7,75,,,,,,Sys,1685,1957-09-08 12:00:00,93.22632300750581,3335.8242540870533
31,CP011957,DELLA,21.6,177.5,75,,,,,,Sys,1771,1957-09-08 18:00:00,113.42797087054694,3449.2522249576004
32,CP011957,DELLA,21.0,178.3,75,,,,,,Sys,1859,1957-09-09 00:00:00,106.39588308799047,3555.648108045591
33,CP011957,DELLA,20.5,179.2,75,,,,,,Sys,1958,1957-09-09 06:00:00,108.8530440152703,3664.5011520608614
0,CP021957,CP02,12.0,162.0,45,,,,,,Sys,1004,1957-09-25 00:00:00,0,0
1,CP021957,CP02,12.2,163.0,45,,,,,,Sys,1060,1957-09-25 06:00:00,110.97569202272967,110.97569202272967
2,CP021957,CP02,12.3,163.9,45,,,,,,Sys,1111,1957-09-25 12:00:00,98.4270168284978,209.4027088512275
3,CP021957,CP02,12.4,164.8,45,,,,,,Sys,1137,1957-09-25 18:00:00,98.39004548112541,307.7927543323529
4,CP021957,CP02,12.5,166.0,45,,,,,,Sys,1186,1957-09-26 00:00:00,130.76980903350912,438.56256336586205
5,CP021957,CP02,12.5,166.9,45,,,,,,Sys,1237,1957-09-26 06:00:00,97.7033345023087,536.2658978681708
6,CP021957,CP02,12.6,167.9,45,,,,,,Sys,1291,1957-09-26 12:00:00,109.10628651359114,645.3721843817619
7,CP021957,CP02,12.6,168.9,45,,,,,,Sys,1360,1957-09-26 18:00:00,108.51707710028083,753.8892614820428
8,CP021957,CP02,12.6,170.0,45,,,,,,Sys,1440,1957-09-27 00:00:00,119.36876966894647,873.2580311509893
9,CP021957,CP02,12.6,171.1,45,,,,,,Sys,1526,1957-09-27 06:00:00,119.36876966894368,992.6268008199329
10,CP021957,CP02,12.7,172.2,25,,,,,,Sys,1608,1957-09-27 12:00:00,119.86230897821646,1112.4891097981495
11,CP021957,CP02,12.7,173.5,25,,,,,,Sys,1718,1957-09-27 18:00:00,141.01688824549367,1253.505998043643
12,CP021957,CP02,12.7,175.5,25,,,,,,Sys,1894,1957-09-28 00:00:00,216.94875135500885,1470.454749398652
0,CP031957,NINA,11.7,162.5,45,,,,,,Sys,1064,1957-11-29 00:00:00,0,0
1,CP031957,NINA,12.4,162.3,45,,,,,,Sys,992,1957-11-29 06:00:00,80.81795365845993,80.81795365845993
2,CP031957,NINA,13.0,161.8,45,,,,,,Sys,906,1957-11-29 12:00:00,85.98150739869807,166.799461057158
3,CP031957,NINA,13.7,161.5,45,,,,,,Sys,827,1957-11-29 18:00:00,84.33254099811343,251.1320020552714
4,CP031957,NINA,14.4,161.3,75,,,,,,Sys,758,1957-11-30 00:00:00,80.77095964133466,331.9029616966061
5,CP031957,NINA,14.9,161.2,75,,,,,,Sys,713,1957-11-30 06:00:00,56.62879249969208,388.53175419629815
6,CP031957,NINA,15.5,160.9,75,,,,,,Sys,647,1957-11-30 12:00:00,74.07730506634492,462.6090592626431
7,CP031957,NINA,16.2,160.8,75,,,,,,Sys,595,1957-11-30 18:00:00,78.56811089299264,541.1771701556357
8,CP031957,NINA,16.7,160.7,75,,,,,,Sys,556,1957-12-01 00:00:00,56.61107696875967,597.7882471243954
9,CP031957,NINA,17.4,160.6,75,,,,,,Sys,477,1957-12-01 06:00:00,78.5591593753511,676.3474064997465
10,CP031957,NINA,18.0,160.5,75,,,,,,Sys,410,1957-12-01 12:00:00,67.55277574156673,743.9001822413132
11,CP031957,NINA,18.6,160.7,75,,,,,,Sys,345,1957-12-01 18:00:00,69.97836975103907,813.8785519923523
12,CP031957,NINA,19.2,160.8,75,,,,,,Sys,281,1957-12-02 00:00:00,67.54134749325748,881.4198994856098
13,CP031957,NINA,20.4,161.0,75,,,,,,Sys,160,1957-12-02 06:00:00,135.06465315988876,1016.4845526454985
14,CP031957,NINA,21.4,161.4,75,,,,,,Sys,114,1957-12-02 12:00:00,118.70474081381523,1135.1892934593138
15,CP031957,NINA,21.7,162.7,75,,,,,,Sys,243,1957-12-02 18:00:00,138.52487259318312,1273.714166052497
16,CP031957,NINA,21.4,163.6,75,,,,,,Sys,338,1957-12-03 00:00:00,98.87684046293579,1372.5910065154328
17,CP031957,NINA,21.3,163.9,75,,,,,,Sys,370,1957-12-03 06:00:00,32.9991150455877,1405.5901215610206
18,CP031957,NINA,21.2,164.4,75,,,,,,Sys,423,1957-12-03 12:00:00,52.99695710258975,1458.5870786636103
19,CP031957,NINA,21.0,164.7,75,,,,,,Sys,457,1957-12-03 18:00:00,38.25111868216062,1496.838197345771
20,CP031957,NINA,21.0,165.2,75,,,,,,Sys,508,1957-12-04 00:00:00,51.90475406238225,1548.7429514081532
21,CP031957,NINA,20.8,166.1,75,,,,,,Sys,604,1957-12-04 06:00:00,96.09950122464144,1644.8424526327947
22,CP031957,NINA,20.7,167.1,75,,,,,,Sys,708,1957-12-04 12:00:00,104.57510123914324,1749.4175538719378
23,CP031957,NINA,20.5,168.1,75,,,,,,Sys,815,1957-12-04 18:00:00,106.43428087492359,1855.8518347468614
24,CP031957,NINA,20.5,169.0,75,,,,,,Sys,907,1957-12-05 00:00:00,93.73788711604917,1949.5897218629107
25,CP031957,NINA,20.5,170.0,75,,,,,,Sys,1009,1957-12-05 06:00:00,104.15317710028258,2053.742898963193
26,CP031957,NINA,20.5,171.0,75,,,,,,Sys,1112,1957-12-05 12:00:00,104.15317710027992,2157.896076063473
27,CP031957,NINA,20.4,172.2,75,,,,,,Sys,1237,1957-12-05 18:00:00,125.51794048889734,2283.4140165523704
28,CP031957,NINA,20.0,173.0,45,,,,,,Sys,1327,1957-12-06 00:00:00,94.59348857045798,2378.007505122828
29,CP031957,NINA,18.9,173.3,45,,,,,,Sys,1385,1957-12-06 06:00:00,126.29419261880518,2504.3016977416332
30,CP031957,NINA,17.7,173.3,25,,,,,,Sys,1426,1957-12-06 12:00:00,133.43409628023932,2637.7357940218726
0,CP011958,CP01,19.7,154.5,45,,,,,,Sys,50,1958-08-07 00:00:00,0,0
1,CP011958,CP01,19.8,155.0,25,,,,,,Sys,20,1958-08-07 06:00:00,53.49544744920074,53.49544744920074
2,CP011958,CP01,20.0,155.5,25,,,,,,Sys,3,1958-08-07 12:00:00,56.81132452390319,110.30677197310393
3,CP011958,CP01,20.1,155.9,25,,,,,,Sys,-4,1958-08-07 18:00:00,43.23667303924961,153.54344501235354
4,CP011958,CP01,20.2,156.4,25,,,,,,Sys,32,1958-08-08 00:00:00,53.36591183593186,206.9093568482854
5,CP011958,CP01,20.3,157.5,25,,,,,,Sys,59,1958-08-08 06:00:00,115.2917281124458,322.2010849607312
6,CP011958,CP01,20.3,158.5,25,,,,,,Sys,104,1958-08-08 12:00:00,104.28847600716776,426.4895609678989
7,CP011958,CP01,20.0,159.5,25,,,,,,Sys,189,1958-08-08 18:00:00,109.58943283476336,536.0789938026622
8,CP011958,CP01,19.7,160.4,25,,,,,,Sys,221,1958-08-09 00:00:00,99.86549221758338,635.9444860202457
0,CP011959,DOT,15.7,141.2,60,,,,,,Sys,1507,1959-08-01 18:00:00,0,0
1,CP011959,DOT,15.8,141.8,90,,,,,,Sys,1443,1959-08-02 00:00:00,65.16780234902072,65.16780234902072
2,CP011959,DOT,15.7,142.9,100,,,,,,Sys,1335,1959-08-02 06:00:00,118.24614755747007,183.41394990649079
3,CP011959,DOT,15.6,144.0,110,,,,,,Sys,1229,1959-08-02 12:00:00,118.3036608751294,301.7176107816202
4,CP011959,DOT,15.5,144.9,120,,,,,,Sys,1145,1959-08-02 18:00:00,97.0515108550957,398.7691216367159
5,CP011959,DOT,15.3,145.7,130,952.0,,,,,Sys,1076,1959-08-03 00:00:00,88.59853067755166,487.36765231426756
6,CP011959,DOT,15.3,146.7,120,,,,,,Sys,981,1959-08-03 06:00:00,107.25394474594066,594.6215970602082
7,CP011959,DOT,15.4,147.8,120,,,,,,Sys,873,1959-08-03 12:00:00,118.47405841141912,713.0956554716273
8,CP011959,DOT,15.6,148.6,120,,,,,,Sys,789,1959-08-03 18:00:00,88.55849454127053,801.6541500128978
9,CP011959,DOT,15.9,149.4,120,,,,,,Sys,699,1959-08-04 00:00:00,91.8852567845927,893.5394067974905
10,CP011959,DOT,16.3,150.4,120,,,,,,Sys,586,1959-08-04 06:00:00,115.7225152544964,1009.261922051987
11,CP011959,DOT,16.6,151.5,120,,,,,,Sys,474,1959-08-04 12:00:00,121.95845117875224,1131.2203732307391
12,CP011959,DOT,16.7,152.6,120,,,,,,Sys,384,1959-08-04 18:00:00,117.71249505137645,1248.9328682821156
13,CP011959,DOT,17.0,153.9,120,,,,,,Sys,279,1959-08-05 00:00:00,142.3119426549376,1391.2448109370532
14,CP011959,DOT,17.1,155.0,120,,,,,,Sys,208,1959-08-05 06:00:00,117.46607550880798,1508.7108864458612
15,CP011959,DOT,17.3,156.0,115,,,,,,Sys,171,1959-08-05 12:00:00,108.52511833100958,1617.2360047768707
16,CP011959,DOT,17.7,156.8,110,,,,,,Sys,161,1959-08-05 18:00:00,95.79084941893586,1713.0268541958067
17,CP011959,DOT,18.2,157.7,110,,,,,,Sys,200,1959-08-06 00:00:00,110.24919677396524,1823.2760509697719
18,CP011959,DOT,18.7,158.2,100,,,,,,Sys,237,1959-08-06 06:00:00,76.63257531355909,1899.908626283331
19,CP011959,DOT,19.5,158.5,100,,,,,,Sys,190,1959-08-06 12:00:00,94.37585504609679,1994.2844813294278
20,CP011959,DOT,20.3,158.8,100,,,,,,Sys,117,1959-08-06 18:00:00,94.32403689267669,2088.6085182221045
21,CP011959,DOT,21.0,159.0,80,,,,,,Sys,80,1959-08-07 00:00:00,80.5703819512638,2169.178900173368
22,CP011959,DOT,21.8,159.5,75,,,,,,Sys,0,1959-08-07 06:00:00,102.92069744021397,2272.0995976135823
23,CP011959,DOT,22.4,159.5,45,,,,,,Sys,30,1959-08-07 12:00:00,66.71704814011949,2338.816645753702
24,CP011959,DOT,22.9,160.7,45,,,,,,Sys,122,1959-08-07 18:00:00,135.11120551014196,2473.927851263844
25,CP011959,DOT,23.0,162.1,45,,,,,,Sys,227,1959-08-08 00:00:00,143.78092817772563,2617.7087794415693
26,CP011959,DOT,23.2,163.0,25,,,,,,Sys,316,1959-08-08 06:00:00,94.69974823970318,2712.4085276812725
0,CP021959,PATSY,20.0,180.0,75,,,,,,Sys,2048,1959-09-06 06:00:00,0,0
1,CP021959,PATSY,20.8,179.5,120,,,,,,Sys,1985,1959-09-06 12:00:00,103.09524071845883,103.09524071845883
2,CP021959,PATSY,22.2,178.5,150,,,,,,Sys,1871,1959-09-06 18:00:00,186.91396130760418,290.009202026063
3,CP021959,PATSY,23.5,178.1,120,,,,,,Sys,1831,1959-09-07 00:00:00,150.25184372395333,440.26104575001636
4,CP021959,PATSY,24.9,178.2,120,,,,,,Sys,1855,1959-09-07 06:00:00,156.00312969198885,596.2641754420052
5,CP021959,PATSY,26.2,179.1,120,,,,,,Sys,1967,1959-09-07 12:00:00,170.4325281030635,766.6967035450688
6,CP021959,PATSY,26.9,179.7,120,,,,,,Sys,2041,1959-09-07 18:00:00,98.08319090626692,864.7798944513357
7,CP021959,PATSY,27.3,178.7,100,,,,,,Sys,1954,1959-09-08 00:00:00,108.52029809426183,973.3001925455976
8,CP021959,PATSY,27.7,178.2,100,,,,,,Sys,1918,1959-09-08 06:00:00,66.41012387771661,1039.7103164233142
9,CP021959,PATSY,27.9,178.0,100,,,,,,Sys,1906,1959-09-08 12:00:00,29.691225886604265,1069.4015423099186
10,CP021959,PATSY,28.1,177.9,120,,,,,,Sys,1903,1959-09-08 18:00:00,24.309785069238224,1093.7113273791567
11,CP021959,PATSY,28.4,178.0,90,,,,,,Sys,1923,1959-09-09 00:00:00,34.76685406946341,1128.47818144862
12,CP021959,PATSY,29.2,178.7,90,,,,,,Sys,2017,1959-09-09 06:00:00,112.09571695626836,1240.5738984048885
13,CP021959,PATSY,30.2,179.3,80,,,,,,Sys,2112,1959-09-09 12:00:00,125.39005408620916,1365.9639524910976
14,CP021959,PATSY,31.2,180.0,80,,,,,,Sys,2217,1959-09-09 18:00:00,129.78230416916807,1495.7462566602658
15,CP021959,PATSY,32.4,179.6,60,,,,,,Sys,2240,1959-09-10 00:00:00,138.68489997351318,1634.431156633779
16,CP021959,PATSY,33.5,179.6,45,,,,,,Sys,2299,1959-09-10 06:00:00,122.31458825688637,1756.7457448906653
17,CP021959,PATSY,34.5,179.8,45,,,,,,Sys,2373,1959-09-10 12:00:00,112.7131207122479,1869.4588656029132
0,CP031959,WANDA,18.7,146.0,45,,,,,,Sys,936,1959-09-26 00:00:00,0,0
1,CP031959,WANDA,19.3,147.2,45,,,,,,Sys,805,1959-09-26 06:00:00,142.71778327554856,142.71778327554856
2,CP031959,WANDA,19.5,148.5,45,,,,,,Sys,669,1959-09-26 12:00:00,138.14758666583347,280.865369941382
3,CP031959,WANDA,18.9,149.6,45,,,,,,Sys,558,1959-09-26 18:00:00,133.39320298478998,414.258572926172
4,CP031959,WANDA,18.2,150.7,60,,,,,,Sys,461,1959-09-27 00:00:00,139.66017081335298,553.918743739525
5,CP031959,WANDA,17.7,151.3,45,,,,,,Sys,423,1959-09-27 06:00:00,84.37680910351888,638.2955528430439
6,CP031959,WANDA,17.0,152.0,45,,,,,,Sys,404,1959-09-27 12:00:00,107.60200415009014,745.897556993134
0,CP011963,CP01,12.5,147.0,25,,,,,,Sys,1138,1963-08-02 00:00:00,0,0
1,CP011963,CP01,12.3,148.6,25,,,,,,Sys,1035,1963-08-02 06:00:00,175.17884174760238,175.17884174760238
2,CP011963,CP01,12.0,150.0,25,,,,,,Sys,972,1963-08-02 12:00:00,155.7987997012757,330.9776414488781
3,CP011963,CP01,11.8,151.6,25,,,,,,Sys,899,1963-08-02 18:00:00,175.5029956796957,506.4806371285738
4,CP011963,CP01,11.7,153.0,25,,,,,,Sys,845,1963-08-03 00:00:00,152.81596382134367,659.2966009499174
5,CP011963,CP01,11.7,154.7,25,,,,,,Sys,799,1963-08-03 06:00:00,185.103811050603,844.4004120005204
6,CP011963,CP01,11.7,156.4,25,,,,,,Sys,794,1963-08-03 12:00:00,185.10381105060577,1029.5042230511262
7,CP011963,CP01,11.7,157.8,25,,,,,,Sys,821,1963-08-03 18:00:00,152.43850663545132,1181.9427296865776
8,CP011963,CP01,11.7,159.2,25,,,,,,Sys,873,1963-08-04 00:00:00,152.43850663545132,1334.381236322029
9,CP011963,CP01,11.8,160.5,25,,,,,,Sys,928,1963-08-04 06:00:00,141.96056089067292,1476.341797212702
10,CP011963,CP01,11.9,161.7,25,,,,,,Sys,992,1963-08-04 12:00:00,131.06285124372513,1607.4046484564271
11,CP011963,CP01,12.3,162.9,25,,,,,,Sys,1044,1963-08-04 18:00:00,137.84234376925374,1745.246992225681
12,CP011963,CP01,12.5,164.0,25,,,,,,Sys,1094,1963-08-05 00:00:00,121.51350329343492,1866.760495519116
13,CP011963,CP01,13.0,165.2,25,,,,,,Sys,1096,1963-08-05 06:00:00,141.52163265288425,2008.2821281720003
14,CP011963,CP01,13.7,166.5,25,,,,,,Sys,1103,1963-08-05 12:00:00,160.7479362259446,2169.030064397945
15,CP011963,CP01,14.4,167.8,25,,,,,,Sys,1131,1963-08-05 18:00:00,160.38207590329282,2329.4121403012377
16,CP011963,CP01,15.1,168.8,45,,,,,,Sys,1155,1963-08-06 00:00:00,132.74486458562075,2462.1570048868584
17,CP011963,CP01,16.4,170.4,45,,,,,,Sys,1209,1963-08-06 06:00:00,224.08614698420533,2686.2431518710637
18,CP011963,CP01,18.0,171.8,45,,,,,,Sys,1266,1963-08-06 12:00:00,231.87450637629195,2918.1176582473554
19,CP011963,CP01,19.7,172.8,45,,,,,,Sys,1313,1963-08-06 18:00:00,216.3457588437215,3134.4634170910767
20,CP011963,CP01,21.7,173.3,45,,,,,,Sys,1337,1963-08-07 00:00:00,228.3897137202866,3362.8531308113634
21,CP011963,CP01,23.8,173.2,45,,,,,,Sys,1337,1963-08-07 06:00:00,233.734679592818,3596.5878104041813
22,CP011963,CP01,25.8,172.2,45,,,,,,Sys,1286,1963-08-07 12:00:00,244.2224454731626,3840.810255877344
23,CP011963,CP01,27.5,170.8,45,,,,,,Sys,1233,1963-08-07 18:00:00,234.71001363407802,4075.520269511422
24,CP011963,CP01,29.3,169.7,45,,,,,,Sys,1256,1963-08-08 00:00:00,227.23347042994052,4302.753739941362
25,CP011963,CP01,30.8,168.5,45,,,,,,Sys,1288,1963-08-08 06:00:00,202.87473926232178,4505.628479203684
26,CP011963,CP01,32.5,167.6,45,,,,,,Sys,1385,1963-08-08 12:00:00,207.33868678568552,4712.967165989369
0,CP011967,SARAH,11.4,150.3,60,,,,,,Sys,1011,1967-09-09 00:00:00,0,0
1,CP011967,SARAH,11.7,151.8,60,,,,,,Sys,898,1967-09-09 06:00:00,166.78478781340166,166.78478781340166
2,CP011967,SARAH,12.4,153.6,60,,,,,,Sys,750,1967-09-09 12:00:00,210.64752222025726,377.43231003365895
3,CP011967,SARAH,13.1,155.3,60,,,,,,Sys,638,1967-09-09 18:00:00,200.1260146468612,577.5583246805202
4,CP011967,SARAH,14.0,156.7,55,,,,,,Sys,545,1967-09-10 00:00:00,181.4340777454633,758.9924024259835
5,CP011967,SARAH,14.5,158.1,55,,,,,,Sys,540,1967-09-10 06:00:00,160.7998231017197,919.7922255277033
6,CP011967,SARAH,15.0,160.0,55,,,,,,Sys,611,1967-09-10 12:00:00,211.7367507318573,1131.5289762595605
7,CP011967,SARAH,15.6,161.2,55,,,,,,Sys,667,1967-09-10 18:00:00,144.9685301557796,1276.49750641534
8,CP011967,SARAH,16.3,162.2,65,,,,,,Sys,631,1967-09-11 00:00:00,132.24595745290208,1408.743463868242
9,CP011967,SARAH,16.8,163.3,65,,,,,,Sys,627,1967-09-11 06:00:00,129.76080568796138,1538.5042695562036
10,CP011967,SARAH,17.4,164.3,60,,,,,,Sys,633,1967-09-11 12:00:00,125.48440247415981,1663.9886720303634
11,CP011967,SARAH,18.0,165.4,60,,,,,,Sys,670,1967-09-11 18:00:00,134.27173574032273,1798.2604077706862
12,CP011967,SARAH,18.4,166.6,55,,,,,,Sys,749,1967-09-12 00:00:00,134.33506636094626,1932.5954741316325
13,CP011967,SARAH,18.5,168.2,55,,,,,,Sys,893,1967-09-12 06:00:00,169.1328193676883,2101.728293499321
14,CP011967,SARAH,18.4,169.5,55,,,,,,Sys,1023,1967-09-12 12:00:00,137.5733684753879,2239.3016619747086
15,CP011967,SARAH,18.2,170.7,55,,,,,,Sys,1149,1967-09-12 18:00:00,128.6225823286405,2367.924244303349
16,CP011967,SARAH,18.0,172.1,50,,,,,,Sys,1295,1967-09-13 00:00:00,149.63115968857005,2517.555403991919
17,CP011967,SARAH,18.0,173.9,50,,,,,,Sys,1475,1967-09-13 06:00:00,190.35430256797642,2707.9097065598953
18,CP011967,SARAH,18.0,175.8,55,,,,,,Sys,1666,1967-09-13 12:00:00,200.9294514763887,2908.839158036284
19,CP011967,SARAH,18.0,177.7,60,,,,,,Sys,1859,1967-09-13 18:00:00,200.92945147638602,3109.76860951267
