13,-21.3,NaN,715025.25,-90,16,1008,46,0,NaN,46,NaN,75,NaN,NaN,NaN
13,-22.2,NaN,715025.5,-90,16,1007,46,0,NaN,46,NaN,74,NaN,NaN,NaN
13,-23.1,NaN,715025.75,-90,16,1007,46,0,NaN,46,NaN,71,NaN,NaN,NaN
13.1,-24,NaN,715026,-83,16,1006,46,0,NaN,46,NaN,53,NaN,NaN,NaN
13.4,-25,NaN,715026.25,-73,19,1005,56,0,NaN,56,NaN,72,NaN,NaN,NaN
13.7,-25.9,NaN,715026.5,-71,17,1002,65,0,NaN,65,NaN,61,NaN,NaN,NaN
13.9,-26.8,NaN,715026.75,-77,17,1003,65,0,NaN,65,NaN,61,NaN,NaN,NaN
14.1,-27.7,NaN,715027,-77,17,1003,74,0,NaN,74,NaN,61,NaN,NaN,NaN
14.3,-28.6,NaN,715027.25,-77,17,1002,83,0,NaN,83,NaN,53,NaN,NaN,NaN
14.5,-29.6,NaN,715027.5,-78,18,999,93,0,NaN,93,NaN,47,NaN,NaN,NaN
14.5,-30.6,NaN,715027.75,-90,18,995,102,0,NaN,102,NaN,52,NaN,NaN,NaN
14.5,-31.6,NaN,715028,-90,18,990,111,0,NaN,111,NaN,46,NaN,NaN,NaN
14.5,-32.6,NaN,715028.25,-90,18,986,120,0,NaN,120,NaN,39,NaN,NaN,NaN
14.7,-33.6,NaN,715028.5,-78,18,984,130,0,NaN,130,NaN,31,NaN,NaN,NaN
14.9,-34.6,NaN,715028.75,-78,18,982,139,0,NaN,139,NaN,29,NaN,NaN,NaN
15.1,-35.6,NaN,715029,-78,18,976,148,0,NaN,148,NaN,39,NaN,NaN,NaN
15.4,-36.6,NaN,715029.25,-73,19,976,148,0,NaN,148,NaN,35,NaN,NaN,NaN
15.7,-37.5,NaN,715029.5,-71,17,972,157,0,NaN,157,NaN,39,NaN,NaN,NaN
15.9,-38.3,NaN,715029.75,-75,15,964,176,0,NaN,176,NaN,36,NaN,NaN,NaN
16.1,-39.1,NaN,715030,-75,15,959,185,0,NaN,185,NaN,37,NaN,NaN,NaN
16.4,-40,NaN,715030.25,-71,17,955,194,0,NaN,194,NaN,38,NaN,NaN,NaN
16.7,-41,NaN,715030.5,-72,19,951,204,0,NaN,204,NaN,43,NaN,NaN,NaN
17,-42,NaN,715030.75,-72,19,949,213,0,NaN,213,NaN,53,NaN,NaN,NaN
17.4,-42.9,NaN,715031,-65,18,945,222,0,NaN,222,NaN,57,NaN,NaN,NaN
17.7,-43.7,NaN,715031.25,-68,15,945,222,0,NaN,222,NaN,64,NaN,NaN,NaN
17.9,-44.5,NaN,715031.5,-75,15,945,222,0,NaN,222,NaN,72,NaN,NaN,NaN
18,-45.2,NaN,715031.75,-81,12,945,222,0,NaN,222,NaN,80,NaN,NaN,NaN
18.1,-46.1,NaN,715032,-83,16,946,213,0,NaN,213,NaN,96,NaN,NaN,NaN
18.3,-47.2,NaN,715032.25,-79,20,957,194,0,NaN,194,NaN,46,NaN,NaN,NaN
18.7,-48.2,NaN,715032.5,-67,19,967,176,0,NaN,176,NaN,38,NaN,NaN,NaN
19.1,-49.1,NaN,715032.75,-65,17,975,157,0,NaN,157,NaN,42,NaN,NaN,NaN
19.4,-49.9,NaN,715033,-68,15,976,148,0,NaN,148,NaN,59,NaN,NaN,NaN
19.7,-50.7,NaN,715033.25,-68,15,977,139,0,NaN,139,NaN,83,NaN,NaN,NaN
19.9,-51.4,NaN,715033.5,-73,13,985,130,0,NaN,130,NaN,69,NaN,NaN,NaN
20.1,-52,NaN,715033.75,-70,11,988,120,0,NaN,120,NaN,71,NaN,NaN,NaN
20.3,-52.3,NaN,715034,-55,6,985,120,0,NaN,120,NaN,80,NaN,NaN,NaN
20.6,-52.4,NaN,715034.25,-17,6,985,120,0,NaN,120,NaN,74,NaN,NaN,NaN
20.9,-52.4,NaN,715034.5,0,6,984,120,0,NaN,120,NaN,73,NaN,NaN,NaN
21.2,-52.4,NaN,715034.75,0,6,978,130,0,NaN,130,NaN,85,NaN,NaN,NaN
21.6,-52.4,NaN,715035,0,7,972,148,0,NaN,148,NaN,75,NaN,NaN,NaN
22.1,-52.5,NaN,715035.25,-10,9,969,157,0,NaN,157,NaN,67,NaN,NaN,NaN
22.8,-52.6,NaN,715035.5,-8,13,960,167,0,NaN,167,NaN,68,NaN,NaN,NaN
23.6,-52.7,NaN,715035.75,-7,15,957,176,0,NaN,176,NaN,70,NaN,NaN,NaN
24.3,-52.6,NaN,715036,7,13,954,185,0,NaN,185,NaN,50,NaN,NaN,NaN
25,-52.5,NaN,715036.25,7,13,951,194,0,NaN,194,NaN,44,NaN,NaN,NaN
25.7,-52.4,NaN,715036.5,7,13,953,185,0,NaN,185,NaN,51,NaN,NaN,NaN
26.4,-52.2,NaN,715036.75,14,13,963,167,0,NaN,167,NaN,62,NaN,NaN,NaN
27.1,-52.3,NaN,715037,-7,13,967,167,0,NaN,167,NaN,61,NaN,NaN,NaN
27.7,-52.5,NaN,715037.25,-16,12,964,167,0,NaN,167,NaN,64,NaN,NaN,NaN
28.1,-53,NaN,715037.5,-48,11,964,167,0,NaN,167,NaN,56,NaN,NaN,NaN
28.4,-54,NaN,715037.75,-71,17,963,167,0,NaN,167,NaN,39,NaN,NaN,NaN
28.8,-55.2,NaN,715038,-69,21,966,167,0,NaN,167,NaN,57,NaN,NaN,NaN
29.3,-56.5,NaN,715038.25,-66,23,967,157,0,NaN,157,NaN,57,NaN,NaN,NaN
30,-57.8,NaN,715038.5,-58,25,965,167,0,NaN,167,NaN,71,NaN,NaN,NaN
30.8,-58.9,NaN,715038.75,-50,23,961,167,0,NaN,167,NaN,54,NaN,NaN,NaN
31.4,-59.9,NaN,715039,-55,19,964,167,0,NaN,167,NaN,74,NaN,NaN,NaN
32,-60.9,NaN,715039.25,-55,19,966,157,0,NaN,157,NaN,80,NaN,NaN,NaN
32.5,-62,NaN,715039.5,-61,20,969,148,0,NaN,148,NaN,93,NaN,NaN,NaN
33.2,-62.9,NaN,715039.75,-47,19,969,148,0,NaN,148,NaN,107,NaN,NaN,NaN
33.9,-63.6,NaN,715040,-40,17,970,148,0,NaN,148,NaN,97,NaN,NaN,NaN
34.6,-64.3,NaN,715040.25,-39,17,974,139,0,NaN,139,NaN,92,NaN,NaN,NaN
35.3,-64.2,NaN,715040.5,7,13,975,139,0,NaN,139,NaN,72,NaN,NaN,NaN
35.8,-63.3,NaN,715040.75,55,16,978,139,0,NaN,139,NaN,67,NaN,NaN,NaN
36,-62.1,NaN,715041,78,18,978,130,0,NaN,130,NaN,71,NaN,NaN,NaN
36,-60.7,NaN,715041.25,90,21,978,130,0,NaN,130,NaN,67,NaN,NaN,NaN
35.9,-59.3,NaN,715041.5,95,21,978,130,0,NaN,130,NaN,67,NaN,NaN,NaN
35.5,-57.8,NaN,715041.75,108,24,983,130,0,NaN,130,NaN,66,NaN,NaN,NaN
35.2,-56.2,NaN,715042,102,25,981,139,0,NaN,139,NaN,72,NaN,NaN,NaN
34.9,-54.8,NaN,715042.25,104,22,978,139,0,NaN,139,NaN,64,NaN,NaN,NaN
34.7,-53.4,NaN,715042.5,99,22,970,148,0,NaN,148,NaN,69,NaN,NaN,NaN
34.5,-51.9,NaN,715042.75,99,23,974,157,0,NaN,157,NaN,61,NaN,NaN,NaN
34.4,-50.6,NaN,715043,95,20,974,157,0,NaN,157,NaN,62,NaN,NaN,NaN
34.3,-49.2,NaN,715043.25,95,22,971,167,0,NaN,167,NaN,66,NaN,NaN,NaN
34.2,-47.7,NaN,715043.5,94,23,965,176,0,NaN,176,NaN,83,NaN,NaN,NaN
34.2,-46,NaN,715043.75,90,26,965,176,0,NaN,176,NaN,75,NaN,NaN,NaN
34.3,-44,NaN,715044,86,31,970,167,0,NaN,167,NaN,54,NaN,NaN,NaN
34.5,-42,NaN,715044.25,83,31,970,167,0,NaN,167,NaN,54,NaN,NaN,NaN
34.7,-40,NaN,715044.5,83,31,973,157,0,NaN,157,NaN,55,NaN,NaN,NaN
35,-38,NaN,715044.75,79,31,977,148,0,NaN,148,NaN,51,NaN,NaN,NaN
35.5,-35.6,NaN,715045,75,37,975,148,0,NaN,148,NaN,50,NaN,NaN,NaN
36.1,-32.8,NaN,715045.25,74,44,980,139,0,NaN,139,NaN,48,NaN,NaN,NaN
37.5,-29.5,NaN,715045.5,61,55,975,139,0,NaN,139,NaN,64,NaN,NaN,NaN
39.2,-26.2,NaN,715045.75,56,57,978,130,0,NaN,130,NaN,63,NaN,NaN,NaN
41.5,-23.2,NaN,715046,44,60,975,130,0,NaN,130,NaN,84,NaN,NaN,NaN
44,-21,NaN,715046.25,32,55,974,130,0,NaN,130,NaN,79,NaN,NaN,NaN
46,-19.2,NaN,715046.5,32,44,978,120,0,NaN,120,NaN,78,NaN,NaN,NaN
48,-17.4,NaN,715046.75,31,43,976,111,0,NaN,111,NaN,69,NaN,NaN,NaN
50,-16,NaN,715047,24,41,977,102,0,NaN,102,NaN,70,NaN,NaN,NaN
51,-14.5,NaN,715047.25,43,26,975,102,0,NaN,102,NaN,92,NaN,NaN,NaN
51.2,-12.8,NaN,715047.5,79,20,978,93,0,NaN,93,NaN,99,NaN,NaN,NaN
51.2,-11,NaN,715047.75,89,21,980,83,0,NaN,83,NaN,110,NaN,NaN,NaN
51.2,-9.4,NaN,715048,89,19,981,74,0,NaN,74,NaN,123,NaN,NaN,NaN
51,-8,NaN,715048.25,102,17,987,65,0,NaN,65,NaN,117,NaN,NaN,NaN
50.5,-7,NaN,715048.5,128,15,988,65,0,NaN,65,NaN,117,NaN,NaN,NaN
50,-6,NaN,715048.75,128,15,990,65,0,NaN,65,NaN,114,NaN,NaN,NaN
