34.3,-33.3,NaN,735130.5,51,12,989,93,0,NaN,93,NaN,93,NaN,NaN,NaN
34.9,-32.7,NaN,735130.75,39,14,989,93,0,NaN,93,NaN,130,NaN,NaN,NaN
35.5,-32.3,NaN,735131,28,13,989,93,0,NaN,93,NaN,130,NaN,NaN,NaN
36.1,-32,NaN,735131.25,22,12,989,93,0,NaN,93,NaN,130,NaN,NaN,NaN
36.7,-32,NaN,735131.5,0,11,989,93,0,NaN,93,NaN,130,NaN,NaN,NaN
37.1,-32,NaN,735131.75,0,7,987,93,0,NaN,93,NaN,130,NaN,NaN,NaN
37.2,-31.6,NaN,735132,72,6,986,93,0,NaN,93,NaN,194,NaN,NaN,NaN
36.9,-30.9,NaN,735132.25,118,12,986,93,0,NaN,93,NaN,194,NaN,NaN,NaN
36.5,-30,NaN,735132.5,119,15,986,93,0,NaN,93,NaN,194,NaN,NaN,NaN
36.2,-29,NaN,735132.75,110,16,984,102,0,NaN,102,NaN,185,NaN,NaN,NaN
35.9,-28.2,NaN,735133,115,13,984,102,0,NaN,102,NaN,130,NaN,NaN,NaN
35.4,-27.4,NaN,735133.25,127,15,984,102,0,NaN,102,NaN,130,NaN,NaN,NaN
34.6,-27.3,NaN,735133.5,174,15,984,93,0,NaN,93,NaN,130,NaN,NaN,NaN
33.6,-27.2,NaN,735133.75,175,19,984,93,0,NaN,93,NaN,130,NaN,NaN,NaN
32.5,-26.9,NaN,735134,167,21,985,83,0,NaN,83,NaN,130,NaN,NaN,NaN
31.8,-26.7,NaN,735134.25,166,13,986,83,0,NaN,83,NaN,130,NaN,NaN,NaN
31,-26.4,NaN,735134.5,162,16,987,83,0,NaN,83,NaN,130,NaN,NaN,NaN
30.5,-26.2,NaN,735134.75,161,10,987,83,0,NaN,83,NaN,130,NaN,NaN,NaN
30.4,-25.9,NaN,735135,111,5,987,83,0,NaN,83,NaN,102,NaN,NaN,NaN
30.4,-25.6,NaN,735135.25,90,5,987,93,0,NaN,93,NaN,65,NaN,NaN,NaN
30.6,-25.4,NaN,735135.5,41,5,987,93,0,NaN,93,NaN,56,NaN,NaN,NaN
30.9,-25.8,NaN,735135.75,-49,8,988,93,0,NaN,93,NaN,56,NaN,NaN,NaN
31.1,-26.2,NaN,735136,-60,7,990,83,0,NaN,83,NaN,93,NaN,NaN,NaN
31.3,-26.7,NaN,735136.25,-65,9,992,83,0,NaN,83,NaN,93,NaN,NaN,NaN
31.5,-27.4,NaN,735136.5,-71,12,995,83,0,NaN,83,NaN,93,NaN,NaN,NaN
31.8,-28.1,NaN,735136.75,-63,12,996,83,0,NaN,83,NaN,74,NaN,NaN,NaN
32.1,-28.8,NaN,735137,-63,12,996,74,0,NaN,74,NaN,74,NaN,NaN,NaN
32.1,-29.5,NaN,735137.25,-90,11,996,74,0,NaN,74,NaN,74,NaN,NaN,NaN
32,-29.9,NaN,735137.5,-106,7,997,74,0,NaN,74,NaN,74,NaN,NaN,NaN
31.7,-30.1,NaN,735137.75,-150,6,997,74,0,NaN,74,NaN,74,NaN,NaN,NaN
31.4,-30.3,NaN,735138,-150,6,998,74,0,NaN,74,NaN,74,NaN,NaN,NaN
31.1,-30.4,NaN,735138.25,-164,6,998,74,0,NaN,74,NaN,111,NaN,NaN,NaN
30.7,-30.5,NaN,735138.5,-168,8,995,83,0,NaN,83,NaN,74,NaN,NaN,NaN
30.2,-30.7,NaN,735138.75,-161,10,993,93,0,NaN,93,NaN,74,NaN,NaN,NaN
29.6,-31,NaN,735139,-156,12,993,93,0,NaN,93,NaN,74,NaN,NaN,NaN
29.1,-31.4,NaN,735139.25,-145,11,993,93,0,NaN,93,NaN,74,NaN,NaN,NaN
28.7,-31.9,NaN,735139.5,-132,11,993,93,0,NaN,93,NaN,74,NaN,NaN,NaN
28.5,-32.5,NaN,735139.75,-111,10,993,102,0,NaN,102,NaN,56,NaN,NaN,NaN
28.5,-33.2,NaN,735140,-90,11,993,102,0,NaN,102,NaN,56,NaN,NaN,NaN
28.7,-33.9,NaN,735140.25,-72,12,991,111,0,NaN,111,NaN,56,NaN,NaN,NaN
29.2,-34.4,NaN,735140.5,-41,12,988,120,0,NaN,120,NaN,46,NaN,NaN,NaN
29.7,-34.8,NaN,735140.75,-35,11,988,120,0,NaN,120,NaN,46,NaN,NaN,NaN
30.5,-35.3,NaN,735141,-28,17,988,120,0,NaN,120,NaN,46,NaN,NaN,NaN
31.4,-35.7,NaN,735141.25,-21,18,988,120,0,NaN,120,NaN,46,NaN,NaN,NaN
32.6,-36.1,NaN,735141.5,-16,23,988,120,0,NaN,120,NaN,37,NaN,NaN,NaN
33.8,-36.6,NaN,735141.75,-19,24,986,130,0,NaN,130,NaN,37,NaN,NaN,NaN
35,-37.1,NaN,735142,-19,24,983,139,0,NaN,139,NaN,56,NaN,NaN,NaN
36,-37.6,NaN,735142.25,-22,20,982,139,0,NaN,139,NaN,46,NaN,NaN,NaN
36.8,-38.3,NaN,735142.5,-35,18,978,148,0,NaN,148,NaN,46,NaN,NaN,NaN
37.2,-38.9,NaN,735142.75,-50,12,978,148,0,NaN,148,NaN,46,NaN,NaN,NaN
36.9,-39.4,NaN,735143,-127,9,980,139,0,NaN,139,NaN,56,NaN,NaN,NaN
36.4,-39.4,NaN,735143.25,180,9,988,120,0,NaN,120,NaN,56,NaN,NaN,NaN
35.9,-39.4,NaN,735143.5,180,9,991,111,0,NaN,111,NaN,56,NaN,NaN,NaN
35.4,-39.4,NaN,735143.75,180,9,995,102,0,NaN,102,NaN,56,NaN,NaN,NaN
34.8,-39.1,NaN,735144,158,12,995,102,0,NaN,102,NaN,56,NaN,NaN,NaN
34.5,-38.5,NaN,735144.25,121,11,995,102,0,NaN,102,NaN,74,NaN,NaN,NaN
34.3,-37.9,NaN,735144.5,112,10,995,102,0,NaN,102,NaN,222,NaN,NaN,NaN
34.3,-37.1,NaN,735144.75,90,12,995,102,0,NaN,102,NaN,222,NaN,NaN,NaN
34.4,-36.2,NaN,735145,82,14,998,93,0,NaN,93,NaN,222,NaN,NaN,NaN
34.6,-35.3,NaN,735145.25,75,14,1000,83,0,NaN,83,NaN,167,NaN,NaN,NaN
34.9,-34,NaN,735145.5,74,21,1000,83,0,NaN,83,NaN,167,NaN,NaN,NaN
35.4,-32.5,NaN,735145.75,67,25,1000,74,0,NaN,74,NaN,222,NaN,NaN,NaN
36.3,-30.9,NaN,735146,55,29,998,74,0,NaN,74,NaN,222,NaN,NaN,NaN
37.6,-29.1,NaN,735146.25,47,36,996,74,0,NaN,74,NaN,222,NaN,NaN,NaN
