72.5,-308,NaN,718319.25,26,31,967,93,0,NaN,93,NaN,110,NaN,NaN,NaN
74,-306.5,NaN,718319.5,15,29,967,93,0,NaN,93,NaN,110,NaN,NaN,NaN
75,-305.8,NaN,718319.75,10,19,966,93,0,NaN,93,NaN,110,NaN,NaN,NaN
76,-305.4,NaN,718320,6,19,969,83,0,NaN,83,NaN,113,NaN,NaN,NaN
77,-305.2,NaN,718320.25,3,19,969,83,0,NaN,83,NaN,114,NaN,NaN,NaN
78,-305,NaN,718320.5,2,19,968,83,0,NaN,83,NaN,115,NaN,NaN,NaN
79,-305,NaN,718320.75,0,19,968,83,0,NaN,83,NaN,115,NaN,NaN,NaN
80,-305,NaN,718321,0,19,968,83,0,NaN,83,NaN,116,NaN,NaN,NaN
81,-305,NaN,718321.25,0,19,967,83,0,NaN,83,NaN,117,NaN,NaN,NaN
82,-305,NaN,718321.5,0,19,970,74,0,NaN,74,NaN,120,NaN,NaN,NaN
82.5,-304.8,NaN,718321.75,3,9,970,74,0,NaN,74,NaN,119,NaN,NaN,NaN
82.7,-304.5,NaN,718322,11,4,973,65,0,NaN,65,NaN,122,NaN,NaN,NaN
82.9,-303.8,NaN,718322.25,23,4,973,65,0,NaN,65,NaN,123,NaN,NaN,NaN
83,-303,NaN,718322.5,44,3,973,65,0,NaN,65,NaN,124,NaN,NaN,NaN
83,-302.2,NaN,718322.75,90,2,977,56,0,NaN,56,NaN,128,NaN,NaN,NaN
83,-301.4,NaN,718323,90,2,977,56,0,NaN,56,NaN,128,NaN,NaN,NaN
83,-300.7,NaN,718323.25,90,2,977,56,0,NaN,56,NaN,128,NaN,NaN,NaN
83,-300,NaN,718323.5,90,2,977,56,0,NaN,56,NaN,129,NaN,NaN,NaN
83,-299,NaN,718323.75,90,2,981,46,0,NaN,46,NaN,131,NaN,NaN,NaN
